,class,label,index
290,2,1,27742
291,2,1,28262
292,2,1,28791
293,2,1,29355
294,2,1,29378
295,2,1,29680
296,2,1,30243
297,2,1,30482
298,2,1,31205
299,2,1,31947
300,2,1,32310
301,2,1,32415
302,2,1,35612
303,2,1,35790
304,2,1,36248
305,2,1,36883
306,2,1,36980
307,2,1,37112
308,2,1,37279
309,2,1,37377
310,2,1,38494
311,2,1,39288
312,2,1,39369
313,2,1,39599
314,2,1,40187
315,2,1,40946
316,2,1,41103
317,2,1,41388
318,2,1,41954
319,2,1,42049
320,2,1,42435
321,2,1,42583
322,2,1,42952
323,2,1,42983
324,2,1,44257
325,2,1,44565
326,2,1,44852
327,2,1,45075
328,2,1,45431
329,2,1,45665
330,2,1,45995
331,2,1,46839
332,2,1,47180
333,2,1,47229
334,2,1,47320
335,2,1,47413
336,2,1,47775
337,2,1,49061
338,2,1,49074
339,2,1,49305
340,2,1,49495
341,2,1,49640
342,2,1,49797
343,2,1,50058
344,2,1,50781
345,2,1,51285
346,2,1,51295
347,2,1,52544
348,2,1,52666
349,2,1,53615
350,2,1,54584
351,2,1,55430
352,2,1,55546
353,2,1,55588
354,2,1,56428
355,2,1,56860
356,2,1,57380
357,2,1,58211
358,2,1,58424
359,2,1,58767
360,2,1,58973
361,2,1,59287
362,2,1,59451
363,2,2,664
364,2,2,1252
365,2,2,1372
366,2,2,2371
367,2,2,2483
368,2,2,2595
369,2,2,3010
370,2,2,4323
371,2,2,4789
372,2,2,4966
373,2,2,5324
374,2,2,5486
375,2,2,5593
376,2,2,6493
377,2,2,7372
378,2,2,7988
379,2,2,8270
380,2,2,8479
381,2,2,8751
382,2,2,8987
383,2,2,9028
384,2,2,9119
385,2,2,9447
386,2,2,9651
387,2,2,9810
388,2,2,10894
389,2,2,11112
390,2,2,11364
391,2,2,11746
392,2,2,12124
393,2,2,12366
394,2,2,12381
395,2,2,12631
396,2,2,12869
397,2,2,13078
398,2,2,13202
399,2,2,13269
400,2,2,13292
401,2,2,13562
402,2,2,14233
403,2,2,14458
404,2,2,15197
405,2,2,15237
406,2,2,15366
407,2,2,15846
408,2,2,16143
409,2,2,16539
410,2,2,17131
411,2,2,17334
412,2,2,18077
413,2,2,18971
414,2,2,19547
415,2,2,19732
416,2,2,19781
417,2,2,20163
418,2,2,20684
419,2,2,21217
420,2,2,21861
421,2,2,22553
422,2,2,22577
423,2,2,22834
424,2,2,23950
425,2,2,24636
426,2,2,24722
427,2,2,25249
428,2,2,25410
429,2,2,25928
430,2,2,26362
431,2,2,27443
432,2,2,29134
433,2,2,29320
434,2,2,29339
435,2,2,29590
436,2,2,30752
437,2,2,31220
438,2,2,31671
439,2,2,31827
440,2,2,32739
441,2,2,32813
442,2,2,32912
443,2,2,33160
444,2,2,33192
445,2,2,33675
446,2,2,34125
447,2,2,34303
448,2,2,35210
449,2,2,35536
450,2,2,35753
451,2,2,36020
452,2,2,37007
453,2,2,37427
454,2,2,37734
455,2,2,38427
456,2,2,39078
457,2,2,40035
458,2,2,40212
459,2,2,40492
460,2,2,41227
461,2,2,42312
462,2,2,42482
463,2,2,42662
464,2,2,42862
465,2,2,42985
466,2,2,44111
467,2,2,44411
468,2,2,44513
469,2,2,44883
470,2,2,45084
471,2,2,45110
472,2,2,45209
473,2,2,45397
474,2,2,45582
475,2,2,45991
476,2,2,46652
477,2,2,47157
478,2,2,47875
479,2,2,48012
480,2,2,48086
481,2,2,50343
482,2,2,50469
483,2,2,51164
484,2,2,51796
485,2,2,51949
486,2,2,52232
487,2,2,52495
488,2,2,52584
489,2,2,52724
490,2,2,52773
491,2,2,54257
492,2,2,56003
493,2,2,56052
494,2,2,58006
495,2,2,58308
496,2,2,58755
497,2,2,58862
498,2,2,59243
499,2,2,59443
500,2,2,59888
501,2,3,228
502,2,3,271
503,2,3,767
504,2,3,793
505,2,3,1188
506,2,3,2061
507,2,3,2414
508,2,3,2958
509,2,3,3002
510,2,3,3610
511,2,3,3719
512,2,3,3833
513,2,3,4396
514,2,3,4880
515,2,3,5161
516,2,3,5482
517,2,3,5506
518,2,3,5837
519,2,3,6087
520,2,3,6111
521,2,3,6357
522,2,3,6464
523,2,3,7035
524,2,3,7524
525,2,3,7930
526,2,3,8693
527,2,3,8972
528,2,3,9491
529,2,3,9781
530,2,3,10253
531,2,3,10876
532,2,3,10962
533,2,3,11598
534,2,3,12333
535,2,3,12764
536,2,3,12882
537,2,3,12898
538,2,3,13472
539,2,3,13577
540,2,3,13796
541,2,3,13919
542,2,3,13975
543,2,3,15390
544,2,3,15480
545,2,3,15548
546,2,3,15827
547,2,3,16236
548,2,3,16683
549,2,3,17410
550,2,3,17593
551,2,3,17652
552,2,3,17803
553,2,3,18100
554,2,3,18416
555,2,3,18575
556,2,3,19057
557,2,3,19454
558,2,3,19570
559,2,3,19611
560,2,3,20122
561,2,3,20139
562,2,3,20581
563,2,3,20719
564,2,3,21455
565,2,3,21498
566,2,3,21680
567,2,3,21745
568,2,3,22965
569,2,3,23160
570,2,3,23667
571,2,3,23929
572,2,3,24340
573,2,3,24810
574,2,3,26050
575,2,3,26950
576,2,3,26989
577,2,3,27041
578,2,3,27211
579,2,3,27217
580,2,3,27489
581,2,3,27666
582,2,3,27969
583,2,3,28786
584,2,3,28814
585,2,3,29205
586,2,3,29509
587,2,3,29602
588,2,3,29935
589,2,3,30150
590,2,3,31133
591,2,3,31268
592,2,3,32269
593,2,3,32536
594,2,3,33013
595,2,3,33317
596,2,3,33406
597,2,3,33775
598,2,3,34279
599,2,3,34298
600,2,3,34497
601,2,3,34787
602,2,3,35675
603,2,3,35797
604,2,3,35982
605,2,3,36224
606,2,3,36391
607,2,3,37211
608,2,3,37450
609,2,3,37513
610,2,3,37716
611,2,3,37800
612,2,3,37866
613,2,3,38955
614,2,3,39313
615,2,3,39333
616,2,3,39351
617,2,3,39500
618,2,3,39726
619,2,3,39854
620,2,3,40257
621,2,3,40511
622,2,3,40809
623,2,3,42468
624,2,3,42512
625,2,3,43270
626,2,3,43685
627,2,3,43723
628,2,3,44322
629,2,3,44457
630,2,3,44551
631,2,3,44698
632,2,3,44935
633,2,3,45010
634,2,3,45264
635,2,3,45930
636,2,3,46107
637,2,3,46164
638,2,3,46933
639,2,3,46980
640,2,3,47137
641,2,3,48736
642,2,3,48835
643,2,3,49374
644,2,3,50621
645,2,3,50881
646,2,3,51032
647,2,3,51061
648,2,3,51440
649,2,3,51510
650,2,3,51541
651,2,3,51633
652,2,3,52241
653,2,3,52497
654,2,3,52895
655,2,3,52945
656,2,3,53150
657,2,3,53511
658,2,3,53827
659,2,3,54480
660,2,3,54587
661,2,3,55237
662,2,3,55380
663,2,3,55844
664,2,3,56472
665,2,3,56680
666,2,3,56753
667,2,3,56961
668,2,3,57298
669,2,3,57507
670,2,3,57643
671,2,3,58651
672,2,3,58757
673,2,3,58850
674,2,3,58851
675,2,3,58965
676,2,3,59096
677,2,3,59197
678,2,3,59200
679,2,3,59305
680,2,3,59353
681,2,3,59397
682,2,3,59500
683,2,3,59534
684,2,3,59644
685,2,3,59676
686,2,3,59917
687,2,4,54
688,2,4,260
689,2,4,449
690,2,4,484
691,2,4,1230
692,2,4,1292
693,2,4,1428
694,2,4,1804
695,2,4,1851
696,2,4,1923
697,2,4,1931
698,2,4,2016
699,2,4,2172
700,2,4,2313
701,2,4,2417
702,2,4,2454
703,2,4,2562
704,2,4,2963
705,2,4,3143
706,2,4,3208
707,2,4,3376
708,2,4,3396
709,2,4,3415
710,2,4,3880
711,2,4,4064
712,2,4,4500
713,2,4,4744
714,2,4,5206
715,2,4,5806
716,2,4,6093
717,2,4,6225
718,2,4,6267
719,2,4,6350
720,2,4,6404
721,2,4,6451
722,2,4,6852
723,2,4,7026
724,2,4,7104
725,2,4,7132
726,2,4,7246
727,2,4,7522
728,2,4,7533
729,2,4,7543
730,2,4,7590
731,2,4,7597
732,2,4,7708
733,2,4,7791
734,2,4,7824
735,2,4,8133
736,2,4,8416
737,2,4,8523
738,2,4,9450
739,2,4,9452
740,2,4,9562
741,2,4,9585
742,2,4,9820
743,2,4,10176
744,2,4,10215
745,2,4,10445
746,2,4,10490
747,2,4,10638
748,2,4,10719
749,2,4,10741
750,2,4,10924
751,2,4,10939
752,2,4,11002
753,2,4,11116
754,2,4,11249
755,2,4,11413
756,2,4,11462
757,2,4,11583
758,2,4,11814
759,2,4,11893
760,2,4,12020
761,2,4,13371
762,2,4,13392
763,2,4,13502
764,2,4,13531
765,2,4,13896
766,2,4,14055
767,2,4,14099
768,2,4,14105
769,2,4,14425
770,2,4,14588
771,2,4,14669
772,2,4,14707
773,2,4,14755
774,2,4,15249
775,2,4,15442
776,2,4,15486
777,2,4,15553
778,2,4,15674
779,2,4,15787
780,2,4,15826
781,2,4,15880
782,2,4,15915
783,2,4,16010
784,2,4,16402
785,2,4,16529
786,2,4,16644
787,2,4,16899
788,2,4,17130
789,2,4,17254
790,2,4,17585
791,2,4,17598
792,2,4,17910
793,2,4,18492
794,2,4,18683
795,2,4,18689
796,2,4,18815
797,2,4,19048
798,2,4,19157
799,2,4,19216
800,2,4,19439
801,2,4,19457
802,2,4,19816
803,2,4,19947
804,2,4,19952
805,2,4,20073
806,2,4,20096
807,2,4,20156
808,2,4,20922
809,2,4,21221
810,2,4,21592
811,2,4,21723
812,2,4,21744
813,2,4,21939
814,2,4,22354
815,2,4,22467
816,2,4,22489
817,2,4,22514
818,2,4,22571
819,2,4,23312
820,2,4,23363
821,2,4,23365
822,2,4,23614
823,2,4,23626
824,2,4,23652
825,2,4,23656
826,2,4,23719
827,2,4,23842
828,2,4,23965
829,2,4,23989
830,2,4,24030
831,2,4,24060
832,2,4,24162
833,2,4,24179
834,2,4,24194
835,2,4,24366
836,2,4,24483
837,2,4,24648
838,2,4,24650
839,2,4,24675
840,2,4,24694
841,2,4,24774
842,2,4,24948
843,2,4,24993
844,2,4,25271
845,2,4,25484
846,2,4,25829
847,2,4,25940
848,2,4,26447
849,2,4,26648
850,2,4,26684
851,2,4,26719
852,2,4,26864
853,2,4,26888
854,2,4,27017
855,2,4,27197
856,2,4,27421
857,2,4,27588
858,2,4,27610
859,2,4,27616
860,2,4,27711
861,2,4,27975
862,2,4,28000
863,2,4,28007
864,2,4,28060
865,2,4,28087
866,2,4,28761
867,2,4,28935
868,2,4,29135
869,2,4,29226
870,2,4,29331
871,2,4,29372
872,2,4,29398
873,2,4,29434
874,2,4,29564
875,2,4,29686
876,2,4,29746
877,2,4,30096
878,2,4,30232
879,2,4,31362
880,2,4,31410
881,2,4,31432
882,2,4,31435
883,2,4,31502
884,2,4,31547
885,2,4,31738
886,2,4,32022
887,2,4,32073
888,2,4,32076
889,2,4,32404
890,2,4,32446
891,2,4,32448
892,2,4,32726
893,2,4,32949
894,2,4,33132
895,2,4,34078
896,2,4,34345
897,2,4,34593
898,2,4,34955
899,2,4,34960
900,2,4,35639
901,2,4,35738
902,2,4,35824
903,2,4,36301
904,2,4,36380
905,2,4,36656
906,2,4,36748
907,2,4,36842
908,2,4,37349
909,2,4,37560
910,2,4,37567
911,2,4,37882
912,2,4,37915
913,2,4,37981
914,2,4,38270
915,2,4,38373
916,2,4,38680
917,2,4,38785
918,2,4,38809
919,2,4,38969
920,2,4,39096
921,2,4,39217
922,2,4,39581
923,2,4,39583
924,2,4,39674
925,2,4,39721
926,2,4,39905
927,2,4,40134
928,2,4,40176
929,2,4,40298
930,2,4,40396
931,2,4,40547
932,2,4,41814
933,2,4,42224
934,2,4,42527
935,2,4,42678
936,2,4,42720
937,2,4,42736
938,2,4,42767
939,2,4,43087
940,2,4,43374
941,2,4,43454
942,2,4,43455
943,2,4,43674
944,2,4,43804
945,2,4,43945
946,2,4,44190
947,2,4,44263
948,2,4,44434
949,2,4,44449
950,2,4,44599
951,2,4,44606
952,2,4,44759
953,2,4,44828
954,2,4,44908
955,2,4,44912
956,2,4,44918
957,2,4,45000
958,2,4,45130
959,2,4,45132
960,2,4,45158
961,2,4,45202
962,2,4,45239
963,2,4,45398
964,2,4,45506
965,2,4,45543
966,2,4,45817
967,2,4,45914
968,2,4,46066
969,2,4,46193
970,2,4,46204
971,2,4,46392
972,2,4,46479
973,2,4,46480
974,2,4,46655
975,2,4,46930
976,2,4,47135
977,2,4,47276
978,2,4,47564
979,2,4,47664
980,2,4,47735
981,2,4,47978
982,2,4,48052
983,2,4,48118
984,2,4,48746
985,2,4,48784
986,2,4,48961
987,2,4,49014
988,2,4,49321
989,2,4,49462
990,2,4,49579
991,2,4,49607
992,2,4,50066
993,2,4,50234
994,2,4,50238
995,2,4,50332
996,2,4,50472
997,2,4,50793
998,2,4,50926
999,2,4,51072
1000,2,4,51276
1001,2,4,51437
1002,2,4,51632
1003,2,4,51847
1004,2,4,52069
1005,2,4,52554
1006,2,4,52835
1007,2,4,52967
1008,2,4,53085
1009,2,4,53214
1010,2,4,53304
1011,2,4,53737
1012,2,4,53968
1013,2,4,54043
1014,2,4,54055
1015,2,4,54165
1016,2,4,54220
1017,2,4,54232
1018,2,4,54417
1019,2,4,54443
1020,2,4,54494
1021,2,4,54680
1022,2,4,54693
1023,2,4,54730
1024,2,4,54975
1025,2,4,55347
1026,2,4,55776
1027,2,4,55808
1028,2,4,56169
1029,2,4,56456
1030,2,4,56536
1031,2,4,56787
1032,2,4,56836
1033,2,4,57370
1034,2,4,58056
1035,2,4,58662
1036,2,4,58852
1037,2,4,58911
1038,2,4,59643
1039,2,4,59664
1040,2,4,59953
1041,2,4,59993
1042,2,5,45
1043,2,5,199
1044,2,5,405
1045,2,5,462
1046,2,5,1389
1047,2,5,1404
1048,2,5,1409
1049,2,5,1440
1050,2,5,1834
1051,2,5,2077
1052,2,5,2434
1053,2,5,3119
1054,2,5,3374
1055,2,5,3501
1056,2,5,3518
1057,2,5,3699
1058,2,5,4243
1059,2,5,4278
1060,2,5,4677
1061,2,5,5214
1062,2,5,5614
1063,2,5,5911
1064,2,5,6155
1065,2,5,6321
1066,2,5,7427
1067,2,5,7764
1068,2,5,8006
1069,2,5,8442
1070,2,5,8553
1071,2,5,8588
1072,2,5,8922
1073,2,5,9267
1074,2,5,9514
1075,2,5,9545
1076,2,5,10226
1077,2,5,10372
1078,2,5,10408
1079,2,5,10563
1080,2,5,10735
1081,2,5,10997
1082,2,5,11102
1083,2,5,11613
1084,2,5,11811
1085,2,5,12440
1086,2,5,12589
1087,2,5,13478
1088,2,5,13640
1089,2,5,13789
1090,2,5,14219
1091,2,5,14338
1092,2,5,14376
1093,2,5,14550
1094,2,5,14686
1095,2,5,14837
1096,2,5,14870
1097,2,5,14894
1098,2,5,15717
1099,2,5,15739
1100,2,5,15831
1101,2,5,16910
1102,2,5,17038
1103,2,5,17435
1104,2,5,17751
1105,2,5,18305
1106,2,5,18451
1107,2,5,18499
1108,2,5,18506
1109,2,5,19399
1110,2,5,19579
1111,2,5,19790
1112,2,5,19860
1113,2,5,20381
1114,2,5,20401
1115,2,5,21081
1116,2,5,21353
1117,2,5,21403
1118,2,5,22847
1119,2,5,23240
1120,2,5,24514
1121,2,5,24618
1122,2,5,25136
1123,2,5,25169
1124,2,5,25472
1125,2,5,26249
1126,2,5,26312
1127,2,5,26645
1128,2,5,26688
1129,2,5,27293
1130,2,5,28219
1131,2,5,28443
1132,2,5,28503
1133,2,5,28775
1134,2,5,28782
1135,2,5,28989
1136,2,5,29523
1137,2,5,29874
1138,2,5,29955
1139,2,5,30281
1140,2,5,32057
1141,2,5,32684
1142,2,5,33211
1143,2,5,33352
1144,2,5,33407
1145,2,5,33426
1146,2,5,33870
1147,2,5,34580
1148,2,5,34680
1149,2,5,35144
1150,2,5,35251
1151,2,5,35373
1152,2,5,35653
1153,2,5,35986
1154,2,5,36136
1155,2,5,37894
1156,2,5,38527
1157,2,5,38790
1158,2,5,38839
1159,2,5,38890
1160,2,5,38919
1161,2,5,39292
1162,2,5,40058
1163,2,5,40838
1164,2,5,40950
1165,2,5,41083
1166,2,5,41107
1167,2,5,41231
1168,2,5,41245
1169,2,5,41431
1170,2,5,41618
1171,2,5,42822
1172,2,5,43262
1173,2,5,43497
1174,2,5,43892
1175,2,5,44031
1176,2,5,44069
1177,2,5,44077
1178,2,5,44640
1179,2,5,44710
1180,2,5,44824
1181,2,5,45494
1182,2,5,45541
1183,2,5,45883
1184,2,5,45950
1185,2,5,46125
1186,2,5,46730
1187,2,5,46854
1188,2,5,48342
1189,2,5,48735
1190,2,5,48850
1191,2,5,48982
1192,2,5,49118
1193,2,5,49254
1194,2,5,49713
1195,2,5,49878
1196,2,5,49901
1197,2,5,49964
1198,2,5,50149
1199,2,5,50344
1200,2,5,50807
1201,2,5,50966
1202,2,5,51181
1203,2,5,51311
1204,2,5,51418
1205,2,5,52151
1206,2,5,52848
1207,2,5,54192
1208,2,5,54501
1209,2,5,54797
1210,2,5,54903
1211,2,5,54983
1212,2,5,55241
1213,2,5,55333
1214,2,5,55666
1215,2,5,55982
1216,2,5,56055
1217,2,5,56303
1218,2,5,57187
1219,2,5,57653
1220,2,5,57709
1221,2,5,57991
1222,2,5,58231
1223,2,5,58421
1224,2,5,58936
1225,2,5,58989
1226,2,5,59430
1227,2,5,59855
1228,2,5,59895
1229,2,5,59964
1230,2,6,197
1231,2,6,566
1232,2,6,1070
1233,2,6,1597
1234,2,6,3004
1235,2,6,3510
1236,2,6,4522
1237,2,6,5151
1238,2,6,5371
1239,2,6,5476
1240,2,6,5493
1241,2,6,5955
1242,2,6,5988
1243,2,6,6551
1244,2,6,8156
1245,2,6,8179
1246,2,6,8349
1247,2,6,9199
1248,2,6,9480
1249,2,6,9665
1250,2,6,9816
1251,2,6,9967
1252,2,6,10275
1253,2,6,10570
1254,2,6,10877
1255,2,6,11170
1256,2,6,11450
1257,2,6,12174
1258,2,6,12328
1259,2,6,12424
1260,2,6,12587
1261,2,6,12637
1262,2,6,12653
1263,2,6,12657
1264,2,6,13045
1265,2,6,13073
1266,2,6,13655
1267,2,6,14463
1268,2,6,14826
1269,2,6,14896
1270,2,6,16560
1271,2,6,17019
1272,2,6,17428
1273,2,6,17439
1274,2,6,17627
1275,2,6,17745
1276,2,6,17941
1277,2,6,18302
1278,2,6,18384
1279,2,6,18387
1280,2,6,18557
1281,2,6,18708
1282,2,6,19018
1283,2,6,19150
1284,2,6,19339
1285,2,6,19543
1286,2,6,20535
1287,2,6,21447
1288,2,6,21687
1289,2,6,21994
1290,2,6,22312
1291,2,6,22335
1292,2,6,22678
1293,2,6,23201
1294,2,6,23553
1295,2,6,23805
1296,2,6,24298
1297,2,6,24462
1298,2,6,24746
1299,2,6,25639
1300,2,6,25686
1301,2,6,26073
1302,2,6,27367
1303,2,6,27387
1304,2,6,27681
1305,2,6,27683
1306,2,6,27845
1307,2,6,27887
1308,2,6,27985
1309,2,6,28223
1310,2,6,28247
1311,2,6,28381
1312,2,6,28827
1313,2,6,29286
1314,2,6,29465
1315,2,6,29560
1316,2,6,29625
1317,2,6,29960
1318,2,6,30511
1319,2,6,31256
1320,2,6,31470
1321,2,6,31884
1322,2,6,32864
1323,2,6,33048
1324,2,6,34043
1325,2,6,34249
1326,2,6,34263
1327,2,6,34360
1328,2,6,34836
1329,2,6,34961
1330,2,6,35057
1331,2,6,35070
1332,2,6,35215
1333,2,6,36054
1334,2,6,36688
1335,2,6,36765
1336,2,6,37388
1337,2,6,37992
1338,2,6,38091
1339,2,6,38137
1340,2,6,38800
1341,2,6,39302
1342,2,6,39975
1343,2,6,40171
1344,2,6,40487
1345,2,6,41027
1346,2,6,42552
1347,2,6,42649
1348,2,6,42887
1349,2,6,42917
1350,2,6,43074
1351,2,6,43197
1352,2,6,43578
1353,2,6,43812
1354,2,6,44379
1355,2,6,45313
1356,2,6,45644
1357,2,6,46682
1358,2,6,46971
1359,2,6,47684
1360,2,6,47900
1361,2,6,48368
1362,2,6,48541
1363,2,6,48714
1364,2,6,49072
1365,2,6,49077
1366,2,6,49187
1367,2,6,49258
1368,2,6,49811
1369,2,6,49839
1370,2,6,49988
1371,2,6,50011
1372,2,6,50136
1373,2,6,50294
1374,2,6,50476
1375,2,6,50871
1376,2,6,50938
1377,2,6,51162
1378,2,6,51529
1379,2,6,51643
1380,2,6,51897
1381,2,6,52036
1382,2,6,52440
1383,2,6,53671
1384,2,6,53985
1385,2,6,54222
1386,2,6,54621
1387,2,6,54884
1388,2,6,54923
1389,2,6,55491
1390,2,6,55586
1391,2,6,55598
1392,2,6,55654
1393,2,6,55800
1394,2,6,56505
1395,2,6,56674
1396,2,6,57389
1397,2,6,57588
1398,2,6,57753
1399,2,6,58219
1400,2,6,58583
1401,2,6,58585
1402,2,6,58672
1403,2,6,59034
1404,2,6,59060
1405,2,6,59670
1406,2,6,59741
1407,2,6,59981
1408,2,7,580
1409,2,7,637
1410,2,7,1022
1411,2,7,1261
1412,2,7,1380
1413,2,7,1568
1414,2,7,1641
1415,2,7,1789
1416,2,7,2476
1417,2,7,2575
1418,2,7,2618
1419,2,7,3033
1420,2,7,3105
1421,2,7,3468
1422,2,7,3611
1423,2,7,3774
1424,2,7,4287
1425,2,7,4295
1426,2,7,4414
1427,2,7,4610
1428,2,7,4649
1429,2,7,5111
1430,2,7,5295
1431,2,7,5717
1432,2,7,6874
1433,2,7,6880
1434,2,7,6881
1435,2,7,7198
1436,2,7,8415
1437,2,7,8641
1438,2,7,9083
1439,2,7,9088
1440,2,7,11288
1441,2,7,11906
1442,2,7,12412
1443,2,7,12436
1444,2,7,12700
1445,2,7,13231
1446,2,7,13287
1447,2,7,13298
1448,2,7,13711
1449,2,7,14889
1450,2,7,15066
1451,2,7,15639
1452,2,7,15793
1453,2,7,16648
1454,2,7,18122
1455,2,7,18597
1456,2,7,18662
1457,2,7,18747
1458,2,7,19231
1459,2,7,19476
1460,2,7,19973
1461,2,7,20408
1462,2,7,20897
1463,2,7,21548
1464,2,7,21993
1465,2,7,22221
1466,2,7,23010
1467,2,7,23812
1468,2,7,24012
1469,2,7,24376
1470,2,7,24377
1471,2,7,24994
1472,2,7,25280
1473,2,7,25302
1474,2,7,25417
1475,2,7,26721
1476,2,7,26816
1477,2,7,26892
1478,2,7,26961
1479,2,7,26971
1480,2,7,27941
1481,2,7,27979
1482,2,7,28088
1483,2,7,28186
1484,2,7,28399
1485,2,7,28847
1486,2,7,28901
1487,2,7,28916
1488,2,7,28978
1489,2,7,29045
1490,2,7,30193
1491,2,7,30332
1492,2,7,31236
1493,2,7,31860
1494,2,7,31885
1495,2,7,32041
1496,2,7,32626
1497,2,7,33380
1498,2,7,33509
1499,2,7,34465
