,class,label,index
520,9,1,55694
521,9,1,55711
522,9,1,55716
523,9,1,55912
524,9,1,56291
525,9,1,56528
526,9,1,56960
527,9,1,57076
528,9,1,57282
529,9,1,57428
530,9,1,57477
531,9,1,57494
532,9,1,57541
533,9,1,57608
534,9,1,57761
535,9,1,57887
536,9,1,58023
537,9,1,58170
538,9,1,58864
539,9,1,59030
540,9,1,59337
541,9,1,59765
542,9,1,59891
543,9,1,59909
544,9,2,11
545,9,2,136
546,9,2,643
547,9,2,659
548,9,2,2947
549,9,2,3198
550,9,2,3541
551,9,2,4011
552,9,2,5592
553,9,2,5653
554,9,2,6511
555,9,2,6957
556,9,2,7836
557,9,2,8231
558,9,2,8262
559,9,2,8411
560,9,2,8847
561,9,2,12368
562,9,2,13109
563,9,2,13116
564,9,2,13605
565,9,2,13698
566,9,2,13853
567,9,2,14369
568,9,2,14479
569,9,2,14874
570,9,2,15006
571,9,2,16016
572,9,2,18237
573,9,2,18340
574,9,2,18530
575,9,2,18806
576,9,2,19084
577,9,2,19158
578,9,2,20398
579,9,2,21202
580,9,2,21652
581,9,2,21919
582,9,2,22155
583,9,2,23056
584,9,2,23347
585,9,2,23658
586,9,2,23992
587,9,2,24862
588,9,2,27400
589,9,2,27426
590,9,2,28116
591,9,2,28248
592,9,2,28583
593,9,2,28612
594,9,2,28913
595,9,2,29147
596,9,2,29396
597,9,2,30999
598,9,2,31064
599,9,2,31361
600,9,2,31693
601,9,2,32696
602,9,2,32780
603,9,2,33141
604,9,2,33155
605,9,2,34596
606,9,2,35002
607,9,2,35270
608,9,2,35469
609,9,2,35686
610,9,2,35703
611,9,2,36724
612,9,2,37163
613,9,2,37165
614,9,2,37284
615,9,2,37554
616,9,2,38502
617,9,2,39560
618,9,2,40311
619,9,2,40611
620,9,2,41728
621,9,2,41843
622,9,2,42926
623,9,2,43294
624,9,2,43504
625,9,2,43668
626,9,2,44054
627,9,2,44325
628,9,2,46123
629,9,2,46407
630,9,2,46447
631,9,2,47063
632,9,2,47142
633,9,2,47215
634,9,2,47766
635,9,2,48758
636,9,2,50373
637,9,2,50539
638,9,2,50819
639,9,2,51688
640,9,2,52271
641,9,2,54172
642,9,2,54747
643,9,2,55160
644,9,2,55398
645,9,2,55695
646,9,2,55964
647,9,2,56488
648,9,2,57363
649,9,2,57808
650,9,2,58328
651,9,2,59225
652,9,2,59396
653,9,3,90
654,9,3,198
655,9,3,390
656,9,3,497
657,9,3,531
658,9,3,594
659,9,3,650
660,9,3,813
661,9,3,862
662,9,3,896
663,9,3,2014
664,9,3,2326
665,9,3,3082
666,9,3,3275
667,9,3,3324
668,9,3,4803
669,9,3,4885
670,9,3,4974
671,9,3,5169
672,9,3,5634
673,9,3,5654
674,9,3,6160
675,9,3,7128
676,9,3,7274
677,9,3,7500
678,9,3,7544
679,9,3,7599
680,9,3,8889
681,9,3,8947
682,9,3,9335
683,9,3,9790
684,9,3,9837
685,9,3,9869
686,9,3,10444
687,9,3,10505
688,9,3,11018
689,9,3,11033
690,9,3,11146
691,9,3,11898
692,9,3,12157
693,9,3,12886
694,9,3,13152
695,9,3,13171
696,9,3,13327
697,9,3,13857
698,9,3,14440
699,9,3,14708
700,9,3,15232
701,9,3,15414
702,9,3,15559
703,9,3,15702
704,9,3,15800
705,9,3,16334
706,9,3,16543
707,9,3,16784
708,9,3,17098
709,9,3,17436
710,9,3,17879
711,9,3,18027
712,9,3,18102
713,9,3,18739
714,9,3,19019
715,9,3,19905
716,9,3,20222
717,9,3,20256
718,9,3,20336
719,9,3,20618
720,9,3,21689
721,9,3,21690
722,9,3,22003
723,9,3,22281
724,9,3,22344
725,9,3,22484
726,9,3,23467
727,9,3,24144
728,9,3,24245
729,9,3,24945
730,9,3,25388
731,9,3,26527
732,9,3,26692
733,9,3,27121
734,9,3,27328
735,9,3,27842
736,9,3,27946
737,9,3,28033
738,9,3,28093
739,9,3,28416
740,9,3,30165
741,9,3,30205
742,9,3,30560
743,9,3,30727
744,9,3,30994
745,9,3,31079
746,9,3,31585
747,9,3,32212
748,9,3,32450
749,9,3,32570
750,9,3,33370
751,9,3,33481
752,9,3,34020
753,9,3,34718
754,9,3,35808
755,9,3,35905
756,9,3,35932
757,9,3,36191
758,9,3,37225
759,9,3,37400
760,9,3,37538
761,9,3,38111
762,9,3,38486
763,9,3,39106
764,9,3,39109
765,9,3,39312
766,9,3,39371
767,9,3,39631
768,9,3,39790
769,9,3,39893
770,9,3,40303
771,9,3,40399
772,9,3,40574
773,9,3,40610
774,9,3,41136
775,9,3,41215
776,9,3,41375
777,9,3,41677
778,9,3,41944
779,9,3,42044
780,9,3,42185
781,9,3,42422
782,9,3,42570
783,9,3,42572
784,9,3,43014
785,9,3,43419
786,9,3,43686
787,9,3,43833
788,9,3,44627
789,9,3,44741
790,9,3,44817
791,9,3,45327
792,9,3,46597
793,9,3,47000
794,9,3,47168
795,9,3,47897
796,9,3,47901
797,9,3,49121
798,9,3,49525
799,9,3,50181
800,9,3,50366
801,9,3,51250
802,9,3,51277
803,9,3,51377
804,9,3,51732
805,9,3,52254
806,9,3,53295
807,9,3,53527
808,9,3,53934
809,9,3,54091
810,9,3,54383
811,9,3,54686
812,9,3,54929
813,9,3,55039
814,9,3,55436
815,9,3,55807
816,9,3,55833
817,9,3,56119
818,9,3,56438
819,9,3,56776
820,9,3,57105
821,9,3,57253
822,9,3,57688
823,9,3,57742
824,9,3,58654
825,9,3,58828
826,9,3,58982
827,9,3,59027
828,9,3,59734
829,9,3,59811
830,9,3,59829
831,9,3,59970
832,9,4,141
833,9,4,167
834,9,4,317
835,9,4,360
836,9,4,533
837,9,4,869
838,9,4,971
839,9,4,1042
840,9,4,1519
841,9,4,1920
842,9,4,2740
843,9,4,2747
844,9,4,3121
845,9,4,3381
846,9,4,3483
847,9,4,3503
848,9,4,3584
849,9,4,3631
850,9,4,4035
851,9,4,4212
852,9,4,4385
853,9,4,4526
854,9,4,4883
855,9,4,4969
856,9,4,5040
857,9,4,5155
858,9,4,5451
859,9,4,5600
860,9,4,6033
861,9,4,6379
862,9,4,6685
863,9,4,6770
864,9,4,6818
865,9,4,7287
866,9,4,7307
867,9,4,7678
868,9,4,7935
869,9,4,8115
870,9,4,9176
871,9,4,9210
872,9,4,9275
873,9,4,9501
874,9,4,11307
875,9,4,11556
876,9,4,11564
877,9,4,11566
878,9,4,11658
879,9,4,11737
880,9,4,11988
881,9,4,12862
882,9,4,12951
883,9,4,13689
884,9,4,14133
885,9,4,14166
886,9,4,14317
887,9,4,14621
888,9,4,14851
889,9,4,14945
890,9,4,15064
891,9,4,15403
892,9,4,16105
893,9,4,16243
894,9,4,16512
895,9,4,16536
896,9,4,17305
897,9,4,17438
898,9,4,17462
899,9,4,17559
900,9,4,17786
901,9,4,17991
902,9,4,18224
903,9,4,18392
904,9,4,18607
905,9,4,18618
906,9,4,19400
907,9,4,19933
908,9,4,19934
909,9,4,20103
910,9,4,20221
911,9,4,20285
912,9,4,20303
913,9,4,20481
914,9,4,20645
915,9,4,20651
916,9,4,20678
917,9,4,20766
918,9,4,20914
919,9,4,21098
920,9,4,21189
921,9,4,21398
922,9,4,22146
923,9,4,22893
924,9,4,22942
925,9,4,22959
926,9,4,23017
927,9,4,23584
928,9,4,23634
929,9,4,23741
930,9,4,23942
931,9,4,24022
932,9,4,24519
933,9,4,25260
934,9,4,25427
935,9,4,25491
936,9,4,25517
937,9,4,25533
938,9,4,25775
939,9,4,25919
940,9,4,26054
941,9,4,26435
942,9,4,26759
943,9,4,26781
944,9,4,27131
945,9,4,27432
946,9,4,27991
947,9,4,28284
948,9,4,28424
949,9,4,28634
950,9,4,29051
951,9,4,29193
952,9,4,29278
953,9,4,29322
954,9,4,29622
955,9,4,29749
956,9,4,29773
957,9,4,29842
958,9,4,30100
959,9,4,30185
960,9,4,30363
961,9,4,30630
962,9,4,30679
963,9,4,30785
964,9,4,31014
965,9,4,31055
966,9,4,31270
967,9,4,31874
968,9,4,32326
969,9,4,32455
970,9,4,33282
971,9,4,33494
972,9,4,33534
973,9,4,33802
974,9,4,33868
975,9,4,33946
976,9,4,34050
977,9,4,34106
978,9,4,34140
979,9,4,34206
980,9,4,36162
981,9,4,36417
982,9,4,36477
983,9,4,36611
984,9,4,36884
985,9,4,37122
986,9,4,37430
987,9,4,37524
988,9,4,37604
989,9,4,37688
990,9,4,37756
991,9,4,37823
992,9,4,37898
993,9,4,38093
994,9,4,38208
995,9,4,38840
996,9,4,39488
997,9,4,39829
998,9,4,40445
999,9,4,40596
1000,9,4,40681
1001,9,4,41882
1002,9,4,42026
1003,9,4,42166
1004,9,4,42584
1005,9,4,42691
1006,9,4,43095
1007,9,4,43443
1008,9,4,43632
1009,9,4,44171
1010,9,4,44299
1011,9,4,44338
1012,9,4,44362
1013,9,4,44482
1014,9,4,44778
1015,9,4,44969
1016,9,4,45008
1017,9,4,45190
1018,9,4,45314
1019,9,4,45671
1020,9,4,45765
1021,9,4,45815
1022,9,4,45910
1023,9,4,46253
1024,9,4,46845
1025,9,4,46960
1026,9,4,47436
1027,9,4,47540
1028,9,4,48252
1029,9,4,48611
1030,9,4,49023
1031,9,4,49050
1032,9,4,49128
1033,9,4,49304
1034,9,4,49414
1035,9,4,49423
1036,9,4,49978
1037,9,4,50386
1038,9,4,50405
1039,9,4,50470
1040,9,4,51123
1041,9,4,51427
1042,9,4,51546
1043,9,4,52051
1044,9,4,52575
1045,9,4,52647
1046,9,4,52685
1047,9,4,54095
1048,9,4,54215
1049,9,4,54270
1050,9,4,54534
1051,9,4,54816
1052,9,4,55426
1053,9,4,55534
1054,9,4,55748
1055,9,4,56337
1056,9,4,56485
1057,9,4,57103
1058,9,4,57401
1059,9,4,57856
1060,9,4,57891
1061,9,4,58570
1062,9,4,58595
1063,9,4,58656
1064,9,4,58679
1065,9,4,58758
1066,9,4,59099
1067,9,4,59192
1068,9,4,59326
1069,9,4,59547
1070,9,4,59563
1071,9,4,59763
1072,9,4,59861
1073,9,5,589
1074,9,5,800
1075,9,5,1163
1076,9,5,1639
1077,9,5,2224
1078,9,5,2491
1079,9,5,3444
1080,9,5,3632
1081,9,5,4022
1082,9,5,4249
1083,9,5,4281
1084,9,5,4794
1085,9,5,4827
1086,9,5,4914
1087,9,5,5454
1088,9,5,5483
1089,9,5,5953
1090,9,5,6166
1091,9,5,6807
1092,9,5,6948
1093,9,5,7178
1094,9,5,7206
1095,9,5,7918
1096,9,5,7936
1097,9,5,8028
1098,9,5,8067
1099,9,5,8679
1100,9,5,8761
1101,9,5,8824
1102,9,5,9021
1103,9,5,9635
1104,9,5,9671
1105,9,5,10254
1106,9,5,10285
1107,9,5,10313
1108,9,5,10606
1109,9,5,11262
1110,9,5,11281
1111,9,5,11459
1112,9,5,11637
1113,9,5,12850
1114,9,5,12902
1115,9,5,13283
1116,9,5,13527
1117,9,5,13785
1118,9,5,13817
1119,9,5,14063
1120,9,5,14467
1121,9,5,14593
1122,9,5,15503
1123,9,5,15815
1124,9,5,15864
1125,9,5,16102
1126,9,5,16353
1127,9,5,16477
1128,9,5,16677
1129,9,5,17365
1130,9,5,18147
1131,9,5,18381
1132,9,5,18902
1133,9,5,19042
1134,9,5,19506
1135,9,5,19747
1136,9,5,19891
1137,9,5,19992
1138,9,5,20721
1139,9,5,21093
1140,9,5,21361
1141,9,5,21457
1142,9,5,21738
1143,9,5,22503
1144,9,5,23409
1145,9,5,23419
1146,9,5,23593
1147,9,5,23841
1148,9,5,23925
1149,9,5,24646
1150,9,5,24877
1151,9,5,25011
1152,9,5,25729
1153,9,5,27192
1154,9,5,27366
1155,9,5,28142
1156,9,5,28884
1157,9,5,29056
1158,9,5,29087
1159,9,5,29833
1160,9,5,30126
1161,9,5,30809
1162,9,5,31763
1163,9,5,32015
1164,9,5,32181
1165,9,5,32682
1166,9,5,32872
1167,9,5,32951
1168,9,5,33618
1169,9,5,34049
1170,9,5,34324
1171,9,5,34873
1172,9,5,34891
1173,9,5,35227
1174,9,5,35303
1175,9,5,35793
1176,9,5,36028
1177,9,5,37599
1178,9,5,38009
1179,9,5,38027
1180,9,5,38258
1181,9,5,38290
1182,9,5,38296
1183,9,5,38505
1184,9,5,39299
1185,9,5,40100
1186,9,5,40140
1187,9,5,40325
1188,9,5,40361
1189,9,5,40896
1190,9,5,41033
1191,9,5,41206
1192,9,5,41494
1193,9,5,41694
1194,9,5,42592
1195,9,5,42622
1196,9,5,43680
1197,9,5,43688
1198,9,5,43763
1199,9,5,43835
1200,9,5,44301
1201,9,5,44316
1202,9,5,45474
1203,9,5,46176
1204,9,5,46914
1205,9,5,47177
1206,9,5,47214
1207,9,5,47976
1208,9,5,48088
1209,9,5,48439
1210,9,5,48938
1211,9,5,49004
1212,9,5,49734
1213,9,5,49813
1214,9,5,50048
1215,9,5,50301
1216,9,5,51204
1217,9,5,51313
1218,9,5,51712
1219,9,5,52290
1220,9,5,52708
1221,9,5,53131
1222,9,5,53394
1223,9,5,54899
1224,9,5,54913
1225,9,5,55804
1226,9,5,55813
1227,9,5,55922
1228,9,5,56819
1229,9,5,56841
1230,9,5,57657
1231,9,5,58894
1232,9,6,88
1233,9,6,335
1234,9,6,465
1235,9,6,1028
1236,9,6,1659
1237,9,6,1663
1238,9,6,2322
1239,9,6,2365
1240,9,6,2689
1241,9,6,2834
1242,9,6,3092
1243,9,6,3818
1244,9,6,4107
1245,9,6,4523
1246,9,6,4644
1247,9,6,4667
1248,9,6,5131
1249,9,6,5478
1250,9,6,5710
1251,9,6,6785
1252,9,6,7076
1253,9,6,7363
1254,9,6,7369
1255,9,6,7615
1256,9,6,8519
1257,9,6,8849
1258,9,6,9084
1259,9,6,9332
1260,9,6,9442
1261,9,6,10183
1262,9,6,10836
1263,9,6,11082
1264,9,6,11261
1265,9,6,11286
1266,9,6,11333
1267,9,6,11843
1268,9,6,12659
1269,9,6,12670
1270,9,6,12728
1271,9,6,14129
1272,9,6,15261
1273,9,6,15410
1274,9,6,16028
1275,9,6,16335
1276,9,6,16743
1277,9,6,16934
1278,9,6,17905
1279,9,6,18319
1280,9,6,18629
1281,9,6,19179
1282,9,6,19426
1283,9,6,19534
1284,9,6,19675
1285,9,6,20479
1286,9,6,20892
1287,9,6,21274
1288,9,6,21400
1289,9,6,21506
1290,9,6,21604
1291,9,6,22386
1292,9,6,22747
1293,9,6,22988
1294,9,6,24518
1295,9,6,24852
1296,9,6,24904
1297,9,6,25272
1298,9,6,25528
1299,9,6,25607
1300,9,6,25731
1301,9,6,25802
1302,9,6,26111
1303,9,6,26295
1304,9,6,28294
1305,9,6,28554
1306,9,6,29827
1307,9,6,30117
1308,9,6,30171
1309,9,6,30187
1310,9,6,30423
1311,9,6,32029
1312,9,6,32598
1313,9,6,33387
1314,9,6,34442
1315,9,6,34657
1316,9,6,35086
1317,9,6,36452
1318,9,6,36727
1319,9,6,37087
1320,9,6,37208
1321,9,6,37403
1322,9,6,37438
1323,9,6,38926
1324,9,6,38997
1325,9,6,39065
1326,9,6,39151
1327,9,6,39275
1328,9,6,39325
1329,9,6,40227
1330,9,6,40534
1331,9,6,41891
1332,9,6,42348
1333,9,6,42410
1334,9,6,42442
1335,9,6,43340
1336,9,6,44324
1337,9,6,44634
1338,9,6,44866
1339,9,6,44927
1340,9,6,45777
1341,9,6,45876
1342,9,6,46144
1343,9,6,46378
1344,9,6,46617
1345,9,6,47866
1346,9,6,48576
1347,9,6,49759
1348,9,6,49833
1349,9,6,50203
1350,9,6,50680
1351,9,6,50792
1352,9,6,52103
1353,9,6,52859
1354,9,6,52874
1355,9,6,53185
1356,9,6,53518
1357,9,6,53915
1358,9,6,55231
1359,9,6,56452
1360,9,6,56913
1361,9,6,57025
1362,9,6,57287
1363,9,6,57552
1364,9,6,57701
1365,9,6,57735
1366,9,6,58235
1367,9,6,58423
1368,9,6,58552
1369,9,6,58789
1370,9,6,59782
1371,9,7,284
1372,9,7,434
1373,9,7,451
1374,9,7,680
1375,9,7,795
1376,9,7,886
1377,9,7,932
1378,9,7,1416
1379,9,7,1758
1380,9,7,1889
1381,9,7,2091
1382,9,7,2320
1383,9,7,2411
1384,9,7,2671
1385,9,7,2727
1386,9,7,3114
1387,9,7,3268
1388,9,7,3511
1389,9,7,3652
1390,9,7,3752
1391,9,7,3753
1392,9,7,3845
1393,9,7,4209
1394,9,7,4263
1395,9,7,4403
1396,9,7,4490
1397,9,7,4643
1398,9,7,5115
1399,9,7,5129
1400,9,7,5424
1401,9,7,5734
1402,9,7,5824
1403,9,7,5882
1404,9,7,6198
1405,9,7,6226
1406,9,7,6637
1407,9,7,6745
1408,9,7,6796
1409,9,7,7353
1410,9,7,7387
1411,9,7,7493
1412,9,7,7561
1413,9,7,7658
1414,9,7,7722
1415,9,7,8016
1416,9,7,8046
1417,9,7,8323
1418,9,7,8422
1419,9,7,8533
1420,9,7,8953
1421,9,7,9029
1422,9,7,9069
1423,9,7,9168
1424,9,7,9317
1425,9,7,9586
1426,9,7,9600
1427,9,7,10072
1428,9,7,10116
1429,9,7,10121
1430,9,7,10689
1431,9,7,10787
1432,9,7,11883
1433,9,7,11922
1434,9,7,12114
1435,9,7,12233
1436,9,7,12347
1437,9,7,12577
1438,9,7,12675
1439,9,7,12822
1440,9,7,13120
1441,9,7,13181
1442,9,7,13606
1443,9,7,13818
1444,9,7,13854
1445,9,7,13913
1446,9,7,14001
1447,9,7,14048
1448,9,7,14121
1449,9,7,14289
1450,9,7,14405
1451,9,7,14415
1452,9,7,14533
1453,9,7,14687
1454,9,7,14712
1455,9,7,14762
1456,9,7,14801
1457,9,7,15650
1458,9,7,15736
1459,9,7,15928
1460,9,7,16548
1461,9,7,16553
1462,9,7,16554
1463,9,7,16675
1464,9,7,16774
1465,9,7,16860
1466,9,7,16929
1467,9,7,16977
1468,9,7,17201
1469,9,7,17413
1470,9,7,17713
1471,9,7,18199
1472,9,7,18614
1473,9,7,18955
1474,9,7,19066
1475,9,7,19285
1476,9,7,19422
1477,9,7,19481
1478,9,7,19664
1479,9,7,19697
1480,9,7,19813
1481,9,7,20242
1482,9,7,20572
1483,9,7,20749
1484,9,7,20938
1485,9,7,21157
1486,9,7,21207
1487,9,7,21314
1488,9,7,21482
1489,9,7,21650
1490,9,7,22477
1491,9,7,22480
1492,9,7,22573
1493,9,7,23019
1494,9,7,23433
1495,9,7,23511
1496,9,7,23991
1497,9,7,24032
1498,9,7,24037
1499,9,7,24316
1500,9,7,24471
1501,9,7,24516
